id,title,authors,pages,url,section,issue,abstract,tags,date,pdf_url,database,year,volume,month,eng_title,doi_url,page_count
article-10111,Recht en moraal,"Scholten,Paul",259-272,https://ugp.rug.nl/MenM/article/view/15305,artikelen,Vol 3 Nr 3 (1927),,,1927-06-01,https://ugp.rug.nl/MenM/article/download/15305/12813/16382,1,1927,,,,,14
article-10112,Een oriëntering ten opzichte van scheidings- en opnemingsritueel in de boerenbruiloft. II,"Ven,D. R. van der",216-233,https://ugp.rug.nl/MenM/article/view/15306,artikelen,Vol 3 Nr 3 (1927),,,1927-06-01,https://ugp.rug.nl/MenM/article/download/15306/12814/16383,1,1927,,,,,18
article-10113,Referaten,,,https://ugp.rug.nl/MenM/article/view/15308,algemeen,Vol 3 Nr 3 (1927),,,1927-06-01,https://ugp.rug.nl/MenM/article/download/15308/12816/16385,1,1927,,,,,4
article-10114,Varia,,,https://ugp.rug.nl/MenM/article/view/15309,algemeen,Vol 3 Nr 3 (1927),,,1927-06-01,https://ugp.rug.nl/MenM/article/download/15309/12817/16386,1,1927,,,,,5
article-10115,Vereeniging voor Wijsbegeerte des Rechts,"Polak,Leo",,https://ugp.rug.nl/MenM/article/view/15310,algemeen,Vol 3 Nr 3 (1927),,,1927-06-01,https://ugp.rug.nl/MenM/article/download/15310/12818/16387,1,1927,,,,,2
article-10116,Bij Heymans' aftreden,"Polak,Leo",273-289,https://ugp.rug.nl/MenM/article/view/15311,artikelen,Vol 3 Nr 4 (1927),,,1927-08-01,https://ugp.rug.nl/MenM/article/download/15311/12819/16388,1,1927,,,,,18
article-10117,Het ontstaan van hermaphrodieten bij mensch en dier,"Krediet,G.",313-323,https://ugp.rug.nl/MenM/article/view/15312,artikelen,Vol 3 Nr 4 (1927),,,1927-08-01,https://ugp.rug.nl/MenM/article/download/15312/12820/16389,1,1927,,,,,11
article-10118,Van anthropogeografie tot sociografie,"Veen,H. N. ter",298-312,https://ugp.rug.nl/MenM/article/view/15313,artikelen,Vol 3 Nr 4 (1927),,,1927-08-01,https://ugp.rug.nl/MenM/article/download/15313/12821/16390,1,1927,,,,,15
article-10119,De verhouding der psychologie tot andere wetenschappen,"Heymans,G.",290-297,https://ugp.rug.nl/MenM/article/view/15314,artikelen,Vol 3 Nr 4 (1927),,,1927-08-01,https://ugp.rug.nl/MenM/article/download/15314/12822/16391,1,1927,,,,,8
article-10120,Boekbesprekingen,,324-333,https://ugp.rug.nl/MenM/article/view/15315,boekbesprekingen,Vol 3 Nr 4 (1927),,,1927-08-01,https://ugp.rug.nl/MenM/article/download/15315/12823/16392,1,1927,,,,,10
article-10121,Nederlandsch Nationaal Bureau voor Anthropologie,,,https://ugp.rug.nl/MenM/article/view/15316,algemeen,Vol 3 Nr 4 (1927),,,1927-08-01,https://ugp.rug.nl/MenM/article/download/15316/12824/16393,1,1927,,,,,10
article-10122,Referaten,,,https://ugp.rug.nl/MenM/article/view/15317,algemeen,Vol 3 Nr 4 (1927),,,1927-08-01,https://ugp.rug.nl/MenM/article/download/15317/12825/16394,1,1927,,,,,9
article-10123,Boekbesprekingen,,405-423,https://ugp.rug.nl/MenM/article/view/15318,boekbesprekingen,Vol 3 Nr 5 (1927),,,1927-10-01,https://ugp.rug.nl/MenM/article/download/15318/12826/16395,1,1927,,,,,19
article-10124,De preutschheid in de ethnografische literatuur,"Friederici,G.",392-404,https://ugp.rug.nl/MenM/article/view/15319,artikelen,Vol 3 Nr 5 (1927),,,1927-10-01,https://ugp.rug.nl/MenM/article/download/15319/12827/16396,1,1927,,,,,13
article-10125,Internationale samenwerking op het gebied der eugenetiek,"Herwerden,M. A. van",358-363,https://ugp.rug.nl/MenM/article/view/15320,artikelen,Vol 3 Nr 5 (1927),,,1927-10-01,https://ugp.rug.nl/MenM/article/download/15320/12828/16397,1,1927,,,,,6
article-10126,Over sociale pathologie I,"Bonger,W. A.",364-380,https://ugp.rug.nl/MenM/article/view/15321,artikelen,Vol 3 Nr 5 (1927),,,1927-10-01,https://ugp.rug.nl/MenM/article/download/15321/12829/16398,1,1927,,,,,17
article-10127,Vrouwentalen,"Portengen,Alberta J.",381-391,https://ugp.rug.nl/MenM/article/view/15322,artikelen,Vol 3 Nr 5 (1927),,,1927-10-01,https://ugp.rug.nl/MenM/article/download/15322/12830/16399,1,1927,,,,,11
article-10128,Het 'Instituut International d'Anthropologie',Redactie Mensch en Maatschappij,353-357,https://ugp.rug.nl/MenM/article/view/15323,artikelen,Vol 3 Nr 5 (1927),,,1927-10-01,https://ugp.rug.nl/MenM/article/download/15323/12831/16400,1,1927,,,,,5
article-10129,Nederlandsch Nationaal Bureau voor Anthropologie,,,https://ugp.rug.nl/MenM/article/view/15324,algemeen,Vol 3 Nr 5 (1927),,,1927-10-01,https://ugp.rug.nl/MenM/article/download/15324/12832/16401,1,1927,,,,,6
article-10130,Referaten,,,https://ugp.rug.nl/MenM/article/view/15325,algemeen,Vol 3 Nr 5 (1927),,,1927-10-01,https://ugp.rug.nl/MenM/article/download/15325/12833/16402,1,1927,,,,,8
article-10131,Vereeniging voor Wijsbegeerte des Rechts. Debat over recht en moraal,,,https://ugp.rug.nl/MenM/article/view/15326,algemeen,Vol 3 Nr 5 (1927),,,1927-10-01,https://ugp.rug.nl/MenM/article/download/15326/12834/16403,1,1927,,,,,43
article-10132,Boekbesprekingen,,544-546,https://ugp.rug.nl/MenM/article/view/15327,boekbesprekingen,Vol 3 Nr 6 (1927),,,1927-12-01,https://ugp.rug.nl/MenM/article/download/15327/12835/16404,1,1927,,,,,3
article-10133,De nieuwere religieuze bewegingen in ons land,"Hofstra,S.",519-543,https://ugp.rug.nl/MenM/article/view/15328,artikelen,Vol 3 Nr 6 (1927),,,1927-12-01,https://ugp.rug.nl/MenM/article/download/15328/12836/16405,1,1927,,,,,25
article-10134,Dr. Mjöens Identity-Book,"Methorst,H. W.",515-518,https://ugp.rug.nl/MenM/article/view/15329,artikelen,Vol 3 Nr 6 (1927),,,1927-12-01,https://ugp.rug.nl/MenM/article/download/15329/12837/16406,1,1927,,,,,4
article-10135,Over sociale pathologie II,"Bonger,W. A.",481-500,https://ugp.rug.nl/MenM/article/view/15330,artikelen,Vol 3 Nr 6 (1927),,,1927-12-01,https://ugp.rug.nl/MenM/article/download/15330/12838/16407,1,1927,,,,,20
article-10136,Losse aanteekeningen omtrent de anthropologie der Japanners,"Kate,H. ten",501-514,https://ugp.rug.nl/MenM/article/view/15331,artikelen,Vol 3 Nr 6 (1927),,,1927-12-01,https://ugp.rug.nl/MenM/article/download/15331/12839/16408,1,1927,,,,,14
article-10137,Inhoud van jaargang III,,,https://ugp.rug.nl/MenM/article/view/15332,algemeen,Vol 3 Nr 6 (1927),,,1927-12-01,https://ugp.rug.nl/MenM/article/download/15332/12840/16409,1,1927,,,,,3
article-10138,Nederlandsch Nationaal Bureau voor Anthropologie,,,https://ugp.rug.nl/MenM/article/view/15333,algemeen,Vol 3 Nr 6 (1927),,,1927-12-01,https://ugp.rug.nl/MenM/article/download/15333/12841/16410,1,1927,,,,,5
article-10139,Referaten,,,https://ugp.rug.nl/MenM/article/view/15335,algemeen,Vol 3 Nr 6 (1927),,,1927-12-01,https://ugp.rug.nl/MenM/article/download/15335/12843/16412,1,1927,,,,,3
article-10140,Varia,,,https://ugp.rug.nl/MenM/article/view/15336,algemeen,Vol 3 Nr 6 (1927),,,1927-12-01,https://ugp.rug.nl/MenM/article/download/15336/12844/16413,1,1927,,,,,6
article-10141,Over koken en eten,"Kruyt,Alb. C.",177-195,https://ugp.rug.nl/MenM/article/view/15337,artikelen,Vol 3 Nr 3 (1927),,,1927-06-01,https://ugp.rug.nl/MenM/article/download/15337/12845/16414,1,1927,,,,,19
article-10142,De psychoanalyse tegenover eenige vraagstukken der sexueele ethiek,"Groenewegen,H. IJ.",196-215,https://ugp.rug.nl/MenM/article/view/15338,artikelen,Vol 3 Nr 3 (1927),,,1927-06-01,https://ugp.rug.nl/MenM/article/download/15338/12846/16415,1,1927,,,,,20
article-10143,"Personen- en Zaakregister, Jaargang 1927",,,https://ugp.rug.nl/MenM/article/view/15339,algemeen,Vol 3 Nr 6 (1927),,,1927-12-01,https://ugp.rug.nl/MenM/article/download/15339/12847/16416,1,1927,,,,,6
article-10144,Abortus provocatus in den Indischen Archipel I,"Kleiweg de Zwaan,J. P.",33-50,https://ugp.rug.nl/MenM/article/view/15234,artikelen,Vol 4 Nr 1 (1928),,,1928-02-01,https://ugp.rug.nl/MenM/article/download/15234/12741/16309,1,1928,,,,,18
article-10145,"De strafrechter, de psychiater en hun gemeenschappelijke taak","Bouman,Herman",1-19,https://ugp.rug.nl/MenM/article/view/15235,artikelen,Vol 4 Nr 1 (1928),,,1928-02-01,https://ugp.rug.nl/MenM/article/download/15235/12742/16310,1,1928,,,,,19
article-10146,Gezinsleven in Kennemerland I,"Barentsen,P. A.",58-75,https://ugp.rug.nl/MenM/article/view/15236,artikelen,Vol 4 Nr 1 (1928),,,1928-02-01,https://ugp.rug.nl/MenM/article/download/15236/12743/16311,1,1928,,,,,18
article-10147,Over den bouw der sprookjes,"Vries,J. de",20-32,https://ugp.rug.nl/MenM/article/view/15237,artikelen,Vol 4 Nr 1 (1928),,,1928-02-01,https://ugp.rug.nl/MenM/article/download/15237/12744/16312,1,1928,,,,,13
article-10148,De rechtsontwikkeling in Sovjet-Rusland gedurende de afgelopen tien jaren (nov. 1917-nov. 1927),"Valkhoff,J.",51-57,https://ugp.rug.nl/MenM/article/view/15238,artikelen,Vol 4 Nr 1 (1928),,,1928-02-01,https://ugp.rug.nl/MenM/article/download/15238/12745/16313,1,1928,,,,,7
article-10149,Gezinsleven in Kennemerland (Slot),"Barentsen,P. A.",145-162,https://ugp.rug.nl/MenM/article/view/15239,artikelen,Vol 4 Nr 2 (1928),,,1928-04-01,https://ugp.rug.nl/MenM/article/download/15239/12746/16314,1,1928,,,,,18
article-10150,Boekbesprekingen,,76-88,https://ugp.rug.nl/MenM/article/view/15240,boekbesprekingen,Vol 4 Nr 1 (1928),,,1928-02-01,https://ugp.rug.nl/MenM/article/download/15240/12747/16315,1,1928,,,,,13
article-10151,Nederlandsch Nationaal Bureau voor Anthropologie,,,https://ugp.rug.nl/MenM/article/view/15241,algemeen,Vol 4 Nr 1 (1928),,,1928-02-01,https://ugp.rug.nl/MenM/article/download/15241/12748/16316,1,1928,,,,,2
article-10152,Referaten,,,https://ugp.rug.nl/MenM/article/view/15242,algemeen,Vol 4 Nr 1 (1928),,,1928-02-01,https://ugp.rug.nl/MenM/article/download/15242/12749/16317,1,1928,,,,,4
article-10153,Varia,,,https://ugp.rug.nl/MenM/article/view/15243,algemeen,Vol 4 Nr 1 (1928),,,1928-02-01,https://ugp.rug.nl/MenM/article/download/15243/12750/16318,1,1928,,,,,2
article-10154,Inhoud van jaargang IV,,,https://ugp.rug.nl/MenM/article/view/15245,algemeen,Vol 4 Nr 6 (1928),,,1928-12-01,https://ugp.rug.nl/MenM/article/download/15245/12752/16320,1,1928,,,,,3
article-10155,Abortus provocatus in den Indischen Archipel (Slot),"Kleiweg de Zwaan,J. P.",127-144,https://ugp.rug.nl/MenM/article/view/15246,artikelen,Vol 4 Nr 2 (1928),,,1928-04-01,https://ugp.rug.nl/MenM/article/download/15246/12753/16321,1,1928,,,,,18
article-10156,De vredelievendheid der australische inboorlingen,"Bij,T. S. van der",97-126,https://ugp.rug.nl/MenM/article/view/15247,artikelen,Vol 4 Nr 2 (1928),,,1928-04-01,https://ugp.rug.nl/MenM/article/download/15247/12754/16322,1,1928,,,,,30
article-10157,Boekbesprekingen,,163-168,https://ugp.rug.nl/MenM/article/view/15248,boekbesprekingen,Vol 4 Nr 2 (1928),,,1928-04-01,https://ugp.rug.nl/MenM/article/download/15248/12755/16323,1,1928,,,,,6
article-10158,Nederlandsch Nationaal Bureau voor Anthropologie,,,https://ugp.rug.nl/MenM/article/view/15249,algemeen,Vol 4 Nr 2 (1928),,,1928-04-01,https://ugp.rug.nl/MenM/article/download/15249/12756/16324,1,1928,,,,,17
article-10159,Referaten,,,https://ugp.rug.nl/MenM/article/view/15250,algemeen,Vol 4 Nr 2 (1928),,,1928-04-01,https://ugp.rug.nl/MenM/article/download/15250/12757/16325,1,1928,,,,,7
article-10160,Associatiebegrippen bij de Marindineezen,"Geurtjens,H.",233-255,https://ugp.rug.nl/MenM/article/view/15251,artikelen,Vol 4 Nr 3 (1928),,,1928-06-01,https://ugp.rug.nl/MenM/article/download/15251/12758/16326,1,1928,,,,,23
article-10161,De bevolking der Zaanstreek I,"Kruijt,J. P.",221-232,https://ugp.rug.nl/MenM/article/view/15252,artikelen,Vol 4 Nr 3 (1928),,,1928-06-01,https://ugp.rug.nl/MenM/article/download/15252/12759/16327,1,1928,,,,,12
article-10162,Eugenetika en de maatschappij,"Hagedoorn,A. C.,   Hagedoorn,A. L.",193-206,https://ugp.rug.nl/MenM/article/view/15253,artikelen,Vol 4 Nr 3 (1928),,,1928-06-01,https://ugp.rug.nl/MenM/article/download/15253/12760/16328,1,1928,,,,,14
article-10163,Hooge Goden bij lage natuurvolken?,"Steinmetz,S. R.",207-220,https://ugp.rug.nl/MenM/article/view/15254,artikelen,Vol 4 Nr 3 (1928),,,1928-06-01,https://ugp.rug.nl/MenM/article/download/15254/12761/16329,1,1928,,,,,14
article-10164,Boekbesprekingen,,256-259,https://ugp.rug.nl/MenM/article/view/15255,boekbesprekingen,Vol 4 Nr 3 (1928),,,1928-06-01,https://ugp.rug.nl/MenM/article/download/15255/12762/16330,1,1928,,,,,4
article-10165,Referaten,,,https://ugp.rug.nl/MenM/article/view/15257,algemeen,Vol 4 Nr 3 (1928),,,1928-06-01,https://ugp.rug.nl/MenM/article/download/15257/12764/16332,1,1928,,,,,4
article-10166,Varia,,,https://ugp.rug.nl/MenM/article/view/15258,algemeen,Vol 4 Nr 3 (1928),,,1928-06-01,https://ugp.rug.nl/MenM/article/download/15258/12765/16333,1,1928,,,,,2
article-10167,Boekbesprekingen,,328-336,https://ugp.rug.nl/MenM/article/view/15259,boekbesprekingen,Vol 4 Nr 4 (1928),,,1928-08-01,https://ugp.rug.nl/MenM/article/download/15259/12766/16334,1,1928,,,,,9
article-10168,De bevolking der Zaanstreek (Slot),"Kruijt,J. P.",306-322,https://ugp.rug.nl/MenM/article/view/15260,artikelen,Vol 4 Nr 4 (1928),,,1928-08-01,https://ugp.rug.nl/MenM/article/download/15260/12767/16335,1,1928,,,,,17
article-10169,De sociologie en de economische wetenschappen,"Berner,Ulrich",289-305,https://ugp.rug.nl/MenM/article/view/15261,artikelen,Vol 4 Nr 4 (1928),,,1928-08-01,https://ugp.rug.nl/MenM/article/download/15261/12768/16336,1,1928,,,,,17
article-10170,Medische abortus provocatus en strafwet,"Bok,E. J.",323-327,https://ugp.rug.nl/MenM/article/view/15262,artikelen,Vol 4 Nr 4 (1928),,,1928-08-01,https://ugp.rug.nl/MenM/article/download/15262/12769/16337,1,1928,,,,,5
article-10171,Nederlandsch Nationaal Bureau voor Anthropologie,,,https://ugp.rug.nl/MenM/article/view/15263,algemeen,Vol 4 Nr 4 (1928),,,1928-08-01,https://ugp.rug.nl/MenM/article/download/15263/12770/16338,1,1928,,,,,5
article-10172,Referaten,,,https://ugp.rug.nl/MenM/article/view/15264,algemeen,Vol 4 Nr 4 (1928),,,1928-08-01,https://ugp.rug.nl/MenM/article/download/15264/12771/16339,1,1928,,,,,7
article-10173,Varia,,,https://ugp.rug.nl/MenM/article/view/15265,algemeen,Vol 4 Nr 4 (1928),,,1928-08-01,https://ugp.rug.nl/MenM/article/download/15265/12772/16340,1,1928,,,,,4
article-10174,Vereeniging voor Wijsbegeerte des Rechts,,,https://ugp.rug.nl/MenM/article/view/15266,algemeen,Vol 4 Nr 4 (1928),,,1928-08-01,https://ugp.rug.nl/MenM/article/download/15266/12773/16341,1,1928,,,,,48
article-10175,Boekbesprekingen,,456-469,https://ugp.rug.nl/MenM/article/view/15267,boekbesprekingen,Vol 4 Nr 5 (1928),,,1928-10-01,https://ugp.rug.nl/MenM/article/download/15267/12774/16342,1,1928,,,,,14
article-10176,De buurt als samenlevingsvorm,"Berg,P. W. J. van den",427-438,https://ugp.rug.nl/MenM/article/view/15268,artikelen,Vol 4 Nr 5 (1928),,,1928-10-01,https://ugp.rug.nl/MenM/article/download/15268/12775/16343,1,1928,,,,,12
article-10177,De emotionaliteit der vrouw bij de natuurvolken I,"Keijser,J. L. M. de",439-451,https://ugp.rug.nl/MenM/article/view/15269,artikelen,Vol 4 Nr 5 (1928),,,1928-10-01,https://ugp.rug.nl/MenM/article/download/15269/12776/16344,1,1928,,,,,13
article-10178,"De toepassing der statistische methode in de anthropologie. Beschouwingen naar aanleiding van Prof. Dr. Rodenwaldt's boek ""Die Mestizen auf Kisar""","Bylmer,H. J. T.",452-455,https://ugp.rug.nl/MenM/article/view/15270,artikelen,Vol 4 Nr 5 (1928),,,1928-10-01,https://ugp.rug.nl/MenM/article/download/15270/12777/16345,1,1928,,,,,4
article-10179,Waardenhiërarchie en ethische sfeer,"Visser,H. L. A.",401-426,https://ugp.rug.nl/MenM/article/view/15271,artikelen,Vol 4 Nr 5 (1928),,,1928-10-01,https://ugp.rug.nl/MenM/article/download/15271/12778/16346,1,1928,,,,,26
article-10180,Referaten,,,https://ugp.rug.nl/MenM/article/view/15272,algemeen,Vol 4 Nr 5 (1928),,,1928-10-01,https://ugp.rug.nl/MenM/article/download/15272/12779/16347,1,1928,,,,,6
article-10181,Varia,,,https://ugp.rug.nl/MenM/article/view/15273,algemeen,Vol 4 Nr 5 (1928),,,1928-10-01,https://ugp.rug.nl/MenM/article/download/15273/12780/16348,1,1928,,,,,5
article-10182,Boekbesprekingen,,535-546,https://ugp.rug.nl/MenM/article/view/15274,boekbesprekingen,Vol 4 Nr 6 (1928),,,1928-12-01,https://ugp.rug.nl/MenM/article/download/15274/12781/16349,1,1928,,,,,12
article-10183,De emotionaliteit der vrouw bij de natuurvolken (Slot),"Keijser,J. L. M.",521-534,https://ugp.rug.nl/MenM/article/view/15275,artikelen,Vol 4 Nr 6 (1928),,,1928-12-01,https://ugp.rug.nl/MenM/article/download/15275/12782/16350,1,1928,,,,,14
article-10184,De geest van het economisch leven in den modernen tijd,"Brugmans,I. J.",511-520,https://ugp.rug.nl/MenM/article/view/15276,artikelen,Vol 4 Nr 6 (1928),,,1928-12-01,https://ugp.rug.nl/MenM/article/download/15276/12783/16351,1,1928,,,,,10
article-10185,Raskruising algemeen biologisch beschouwd,"Nilsson-Ehle,H.",481-491,https://ugp.rug.nl/MenM/article/view/15277,artikelen,Vol 4 Nr 6 (1928),,,1928-12-01,https://ugp.rug.nl/MenM/article/download/15277/12784/16352,1,1928,,,,,11
article-10186,Reis-indrukken uit palaeolithisch Frankrijk,"Bouman,Herman",492-510,https://ugp.rug.nl/MenM/article/view/15278,artikelen,Vol 4 Nr 6 (1928),,,1928-12-01,https://ugp.rug.nl/MenM/article/download/15278/12785/16353,1,1928,,,,,19
article-10187,Nederlandsch Nationaal Bureau voor Anthropologie,,,https://ugp.rug.nl/MenM/article/view/15279,algemeen,Vol 4 Nr 6 (1928),,,1928-12-01,https://ugp.rug.nl/MenM/article/download/15279/12786/16354,1,1928,,,,,8
article-10188,"Personen- en Zaakregister, Jaargang 1928",,,https://ugp.rug.nl/MenM/article/view/15280,algemeen,Vol 4 Nr 6 (1928),,,1928-12-01,https://ugp.rug.nl/MenM/article/download/15280/12787/16355,1,1928,,,,,6
article-10189,Varia,,,https://ugp.rug.nl/MenM/article/view/15281,algemeen,Vol 4 Nr 6 (1928),,,1928-12-01,https://ugp.rug.nl/MenM/article/download/15281/12788/16356,1,1928,,,,,7
article-10190,Titelpagina 1928 vierde jaargang,,,https://ugp.rug.nl/MenM/article/view/15491,algemeen,Vol 4 Nr 1 (1928),,,1928-02-01,https://ugp.rug.nl/MenM/article/download/15491/12997/16574,1,1928,,,,,1
article-10191,Nederlandsch Nationaal Bureau voor Anthropologie,,,https://ugp.rug.nl/MenM/article/view/15492,algemeen,Vol 4 Nr 3 (1928),,,1928-06-01,https://ugp.rug.nl/MenM/article/download/15492/12998/16575,1,1928,,,,,18
article-10192,Verslag der Ethnologenbijeenkomst te Amsterdam,,,https://ugp.rug.nl/MenM/article/view/15493,algemeen,Vol 4 Nr 3 (1928),,,1928-06-01,https://ugp.rug.nl/MenM/article/download/15493/12999/16576,1,1928,,,,,5
article-10193,"""Afkloppen""","Gewin,Everard E.",39-43,https://ugp.rug.nl/MenM/article/view/15189,artikelen,Vol 5 Nr 1 (1929),,,1929-02-01,https://ugp.rug.nl/MenM/article/download/15189/12696/16264,1,1929,,,,,5
article-10194,Geestelijke eigenschappen bij tweelingen,"Waardenburg,P. J.",17-34,https://ugp.rug.nl/MenM/article/view/15190,artikelen,Vol 5 Nr 1 (1929),,,1929-02-01,https://ugp.rug.nl/MenM/article/download/15190/12697/16265,1,1929,,,,,18
article-10195,"Moderne Volkenkunde, wat haar drijft en wat zij wil","Thurnwald,R.",1-16,https://ugp.rug.nl/MenM/article/view/15191,artikelen,Vol 5 Nr 1 (1929),,,1929-02-01,https://ugp.rug.nl/MenM/article/download/15191/12698/16266,1,1929,,,,,16
article-10196,Oer-kannibalisme,"Keijser,J. L. M. de",35-38,https://ugp.rug.nl/MenM/article/view/15192,artikelen,Vol 5 Nr 1 (1929),,,1929-02-01,https://ugp.rug.nl/MenM/article/download/15192/12699/16267,1,1929,,,,,4
article-10197,Sociologie en economie,"Spanjer,A.",44-51,https://ugp.rug.nl/MenM/article/view/15193,artikelen,Vol 5 Nr 1 (1929),,,1929-02-01,https://ugp.rug.nl/MenM/article/download/15193/12700/16268,1,1929,,,,,8
article-10198,Boekbesprekingen,,52-67,https://ugp.rug.nl/MenM/article/view/15194,boekbesprekingen,Vol 5 Nr 1 (1929),,,1929-02-01,https://ugp.rug.nl/MenM/article/download/15194/12701/16269,1,1929,,,,,16
article-10199,Referaten,,,https://ugp.rug.nl/MenM/article/view/15195,algemeen,Vol 5 Nr 1 (1929),,,1929-02-01,https://ugp.rug.nl/MenM/article/download/15195/12702/16270,1,1929,,,,,8
article-10200,Titelpagina,,,https://ugp.rug.nl/MenM/article/view/15196,algemeen,Vol 5 Nr 1 (1929),,,1929-02-01,https://ugp.rug.nl/MenM/article/download/15196/12703/16271,1,1929,,,,,1
article-10201,Varia,,,https://ugp.rug.nl/MenM/article/view/15197,algemeen,Vol 5 Nr 1 (1929),,,1929-02-01,https://ugp.rug.nl/MenM/article/download/15197/12704/16272,1,1929,,,,,5
article-10202,Inhoud van jaargang V,,,https://ugp.rug.nl/MenM/article/view/15198,algemeen,Vol 5 Nr 6 (1929),,,1929-12-01,https://ugp.rug.nl/MenM/article/download/15198/12705/16273,1,1929,,,,,3
article-10203,Boekbesprekingen,,133-148,https://ugp.rug.nl/MenM/article/view/15199,boekbesprekingen,Vol 5 Nr 2 (1929),,,1929-04-01,https://ugp.rug.nl/MenM/article/download/15199/12706/16274,1,1929,,,,,16
article-10204,De behandeling van psychopaten in Denemarken,"Wiersma,D.",102-111,https://ugp.rug.nl/MenM/article/view/15200,artikelen,Vol 5 Nr 2 (1929),,,1929-04-01,https://ugp.rug.nl/MenM/article/download/15200/12707/16275,1,1929,,,,,10
article-10205,De sprookjesstudie op nieuwe banen,"Meyer,Maurits de",112-118,https://ugp.rug.nl/MenM/article/view/15201,artikelen,Vol 5 Nr 2 (1929),,,1929-04-01,https://ugp.rug.nl/MenM/article/download/15201/12708/16276,1,1929,,,,,7
